Date,Rot,VH,Team,1st,2nd,Final,Open,Close,ML,2H
1107,642,H,ArizonaState,32,30,62,14.5,14,-1500,7
1107,643,V,Lindenwood,21,25,46,141.5,137.5,2200,72
1107,644,H,Dayton,35,38,73,30.5,31,-20000,14.5
1107,645,V,IdahoU,30,33,63,147.5,147,400,78
1107,646,H,DenverU,35,33,68,10.5,9.5,-500,4.5
1107,647,V,WiscGreenBay,31,22,53,139.5,141,1100,74
1107,648,H,IndianaState,34,46,80,16.5,17.5,-2500,9
1107,649,V,KentState,35,44,79,141.5,137.5,100,73
1107,650,H,NorthernKentucky,29,28,57,1,1,-120,1.5
1107,651,V,Hofstra,38,45,83,151.5,152,115,80.5
1107,652,H,Princeton,42,35,77,4,2,-135,0.5
1107,653,V,Dartmouth,38,36,74,128.5,126,230,69.5
1107,654,H,Fordham,43,45,88,4,6,-270,2.5
1107,655,V,Chattanooga,31,47,78,152.5,157.5,170,1
1107,656,H,CollCharleston,42,43,85,1,4.5,-190,83
1107,657,V,TexasState,31,30,61,132.5,133,650,69.5
1107,658,H,WashingtonState,38,45,83,11.5,12,-1000,5
1107,659,V,YoungstownState,58,34,92,145.5,3.5,-165,80
1107,660,H,Canisius,35,46,81,pk,144.5,145,3.5
1107,661,V,Ohio,34,35,69,147.5,145.5,240,77.5
1107,662,H,Belmont,41,29,70,7.5,6.5,-280,1.5
1107,663,V,WesternIllinois,33,38,71,148.5,148.5,375,78.5
1107,664,H,IllinoisState,40,28,68,7.5,9,-450,4
1107,665,V,MemphisU,34,42,76,142.5,2.5,-140,71.5
1107,666,H,Vanderbilt,22,45,67,pk,139.5,120,1.5
1107,667,V,Fairfield,25,34,59,138.5,142.5,600,73.5
1107,668,H,WakeForest,32,39,71,12.5,13,-900,5.5
1107,669,V,NebraskaOmaha,33,31,64,148.5,149,2000,78
1107,670,H,Kansas,46,43,89,31.5,34,-8000,16.5
1107,671,V,GeorgeMason,24,28,52,143.5,140.5,475,74
1107,672,H,Auburn,31,39,70,13.5,10,-650,4.5
1107,673,V,SEMissouriSt,30,34,64,139.5,143.5,500,72.5
1107,674,H,SouthFlorida,30,31,61,9.5,11,-700,6.5
1107,675,V,IUPUI,22,17,39,126.5,131,1400,71.5
1107,676,H,IowaState,45,43,88,30.5,26.5,-3500,11.5
1107,677,V,ULMonroe,31,23,54,136,137,1500,74
1107,678,H,TexasA&M,45,42,87,18.5,20.5,-5000,8
1107,679,V,Cornell,41,36,77,144.5,143,400,81
1107,680,H,BostonCollege,43,36,79,12.5,9,-500,5
1107,681,V,ArkansasLR,27,36,63,132.5,134,950,69.5
1107,682,H,SoIllinois,54,40,94,15.5,14.5,-1800,2.5
1107,683,V,ChicagoSt,21,33,54,139,140.5,1800,72.5
1107,684,H,Northwestern,37,48,85,26,23.5,-8000,9.5
1107,685,V,No.Colorado,13,23,36,144,138.5,1800,69.5
1107,686,H,HoustonU,32,51,83,21,23.5,-8000,9
1107,687,V,NorthDakotaState,26,32,58,142,142,1500,74
1107,688,H,Arkansas,34,42,76,20.5,23,-5000,10.5
1107,689,V,SamHoustonSt,19,33,52,133.5,134.5,1000,69
1107,690,H,Oklahoma,26,25,51,15.5,16,-2000,7.5
1107,691,V,SouthernIndiana,31,60,91,141,140.5,1200,76.5
1107,692,H,Missouri,47,50,97,20.5,19.5,-3000,7.5
1107,693,V,StonyBrook,22,23,45,144,143.5,1500,75.5
1107,694,H,Florida,38,43,81,20.5,26.5,-4000,12
1107,695,V,SouthDakota,28,31,59,142.5,138,600,71
1107,696,H,Wisconsin,38,47,85,14,12,-850,4.5
1107,697,V,StThomas,35,25,60,148.5,149,1700,79
1107,698,H,Creighton,40,32,72,24.5,28.5,-5000,13.5
1107,699,V,CalRiverside,28,38,66,136,136,525,73
1107,700,H,Colorado,46,36,82,14.5,11,-750,2.5
1107,701,V,UTEP,20,37,57,130.5,130,1500,68.5
1107,702,H,Texas,33,39,72,21.5,21.5,-5000,9.5
1107,703,V,WesternMichigan,26,34,60,140,135.5,375,70.5
1107,704,H,Minnesota,35,26,61,16.5,9.5,-450,3
1107,705,V,MurrayState,29,39,68,145,151.5,700,79.5
1107,706,H,SaintLouis,44,47,91,9.5,13.5,-1100,4.5
1107,707,V,UtahValley,28,30,58,138.5,135.5,375,73
1107,708,H,UtahState,41,34,75,9,9,-450,2
1107,709,V,SouthernUtah,33,48,81,155.5,155,270,81.5
1107,710,H,NewMexico,39,50,89,4.5,8,-330,3
1107,711,V,IdahoState,22,34,56,136.5,142.5,1600,72
1107,712,H,BYU,27,33,60,24.5,24,-6000,11.5
1107,713,V,MontanaState,36,18,54,140,140.5,240,71
1107,714,H,GrandCanyon,19,41,60,8,6.5,-280,6.5
1107,715,V,UTRioGrandeValley,26,33,59,144.5,148.5,1200,80
1107,716,H,KansasState,52,41,93,20,18.5,-3000,5.5
1107,717,V,EasternIllinois,31,26,57,134,134.5,2000,73
1107,718,H,Illinois,46,41,87,29.5,31,-15000,15
1107,719,V,NCWilmington,21,35,56,146.5,151,1500,76
1107,720,H,NorthCarolina,32,37,69,22.5,22.5,-5000,10.5
1107,721,V,UTArlington,22,44,66,136.5,134,1400,69.5
1107,722,H,OklahomaState,27,50,77,20.5,20.5,-4000,10
1107,723,V,LongBeachState,38,41,79,147.5,147.5,145,78
1107,724,H,CaliforniaBaptist,31,33,64,2.5,3.5,-165,3
1107,725,V,Rice,38,29,67,152,151,175,82
1107,726,H,Pepperdine,46,60,106,3,4.5,-200,0.5
1107,727,V,CSFullerton,25,32,57,133,136.5,1600,71.5
1107,728,H,SanDiegoState,32,48,80,18.5,23.5,-6000,11
1107,729,V,OralRoberts,29,41,70,144.5,142,375,75.5
1107,730,H,SaintMarysCA,47,31,78,11,9.5,-450,0.5
1107,731,V,E.Washington,34,38,72,151,155,240,82
1107,732,H,SantaClara,40,44,84,8,6.5,-280,2
1107,733,V,UtahTech,39,32,71,150.5,151,525,80
1107,734,H,Nevada,44,40,84,12,12,-750,6
1107,735,V,SeattleU,42,43,85,3,3,-155,1
1107,736,H,UCSanDiego,29,42,71,148,142.5,135,76
1107,737,V,WeberState,23,29,52,143.5,140.5,650,72.5
1107,738,H,WashingtonU,31,38,69,10.5,13.5,-1000,6.5
1107,739,V,UCDavis,41,34,75,130.5,127,220,69.5
1107,740,H,California,36,29,65,6.5,6,-260,4
1107,741,V,SacramentoState,25,25,50,134.5,135,1600,72
1107,742,H,UCLA,39,37,76,23.5,25.5,-6000,11.5
1107,743,V,Tulsa,44,26,70,142.5,142.5,135,77
1107,744,H,OregonState,28,45,73,pk,3,-155,6
1107,306501,V,MissValleySt,21,32,53,143.5,143.5,NL,75.5
1107,306502,H,Baylor,61,56,117,38.5,44.5,NL,17.5
1107,306503,V,CoppinState,32,27,59,140.5,141,475,75.5
1107,306504,H,CharlotteU,45,37,82,10.5,10.5,-650,3.5
1107,306505,V,NewOrleansU,21,32,53,148.5,141.5,1400,75.5
1107,306506,H,Butler,46,43,89,15.5,18.5,-4000,4.5
1107,306507,V,Howard,26,37,63,144.5,148.5,2500,78
1107,306508,H,Kentucky,49,46,95,28.5,24.5,-12500,9.5
1107,306509,V,Merrimack,30,42,72,139.5,139.5,1500,75.5
1107,306510,H,St.Johns,51,46,97,21.5,21,-5000,7.5
1107,306511,V,MDEasternShore,33,32,65,130.5,128,525,69.5
1107,306512,H,OldDominion,40,44,84,11.5,11,-750,5
1107,306513,V,St.FrancisPA,32,26,58,141.5,138.5,600,73.5
1107,306514,H,St.Bonaventure,32,39,71,13.5,11,-900,6.5
1107,306515,V,Navy,39,35,74,2.5,2.5,-145,1.5
1107,306516,H,William&Mary,37,22,59,135.5,133.5,125,72
1107,306517,V,BethuneCookman,35,23,58,151.5,151.5,NL,80
1107,306518,H,Iowa,54,35,89,26.5,28.5,NL,11
1107,306519,V,Wagner,28,41,76,138.5,132,1100,70
1107,306520,H,Temple,31,38,73,15.5,16,-2500,8.5
1107,306521,V,AlbanyNY,28,34,62,135.5,132,1200,70
1107,306522,H,Towson,38,29,67,15.5,16.5,-3000,6.5
1107,306523,V,Brown,28,37,65,140.5,140,550,74
1107,306524,H,Vermont,37,43,80,12.5,13,-800,5.5
1107,306525,V,MountStMarys,18,40,58,134.5,130,1200,66.5
1107,306526,H,WestVirginia,30,46,76,16,17,-3000,7.5
1107,306527,V,Jacksonville,26,18,44,140.5,137,1000,73.5
1107,306528,H,Duke,42,29,71,18.5,15,-2000,4.5
1107,306529,V,Stetson,44,39,83,142.5,141,1400,76
1107,306530,H,FloridaState,37,37,74,16.5,18,-4000,9.5
1107,306531,V,Siena,37,38,75,1.5,1,-120,71.5
1107,306532,H,HolyCross,26,42,68,136,134.5,100,1.5
1107,306533,V,Winthrop,32,36,68,139.5,142,700,76
1107,306534,H,PennState,44,49,93,13,13.5,-1100,5
1107,306535,V,Colgate,41,46,87,2,3,-150,0.5
1107,306536,H,Buffalo,38,50,88,151,153.5,130,81.5
1107,306537,V,Marshall,36,46,82,1.5,4.5,-210,4
1107,306538,H,QueensNC,41,42,83,159.5,167.5,180,88
1107,306539,V,NJIT,20,39,59,130.5,129,320,1.5
1107,306540,H,St.Peter's,41,32,73,9.5,8,-380,68.5
1107,306541,V,HoustonBaptist,41,25,66,149.5,158,650,83
1107,306542,H,FloridaIntl,32,45,77,10.5,13.5,-1000,8
1107,306543,V,CentralConn,33,34,67,143.5,143,1200,76.5
1107,306544,H,Massachusetts,41,53,94,15,17,-3000,7.5
1107,306545,V,TexasA&MCorpus,30,14,44,141,141,950,74
1107,306546,H,MississippiSt,25,38,63,16,15,-1800,9.5
1107,306547,V,Northeastern,32,31,63,135.5,134.5,110,0.5
1107,306548,H,BostonU,37,35,72,1.5,2,-130,72.5
1107,306549,V,Lafayette,30,24,54,143.5,143,2000,73.5
1107,306550,H,MiamiFlorida,28,39,67,26.5,26.5,-8000,15.5
1107,306551,V,MorganState,26,47,73,148,146,1600,77
1107,306552,H,Xavier,50,46,96,23.5,23.5,-6000,7.5
1107,306553,V,Stonehill,19,35,54,138.5,142,2000,74.5
1107,306554,H,Connecticut,38,47,85,30.5,30.5,-8000,14
1107,306555,V,AlabamaState,34,36,70,147.5,149.5,1800,73
1107,306556,H,UAB,53,58,111,20.5,26,-6000,9.5
1107,306557,V,LoyolaMaryland,25,41,66,138,141.5,750,73.5
1107,306558,H,Depaul,38,34,72,13.5,13.5,-1200,5.5
1107,306559,V,FairDickinson,39,38,82,139.5,144.5,NL,76.5
1107,306560,H,LoyolaChicago,41,36,88,27,24.5,NL,12
1107,306561,V,Maine,28,38,66,145.5,145,1500,76.5
1107,306562,H,Nebraska,40,39,79,21,21,-5000,9.5
1107,306563,V,NCAsheville,36,40,98,141,141,320,74.5
1107,306564,H,CentralFlorida,33,43,95,11,7.5,-380,4.5
1107,306565,V,JacksonState,25,31,56,139.5,141.5,1000,75
1107,306566,H,AbileneChristian,45,20,65,15.5,16.5,-2000,4.5
1107,306567,V,ArkPineBluff,46,26,72,142.5,143.5,NL,77
1107,306568,H,TCU,35,38,73,35.5,35,NL,18.5
1107,306569,V,Lehigh,26,46,72,146.5,143,1200,75.5
1107,306570,H,Syracuse,44,46,90,20.5,17,-3000,4.5
1107,306571,V,AustinPeay,21,29,50,143.5,147.5,700,3.5
1107,306572,H,NCState,49,50,99,12.5,13,-1100,77.5
1107,306573,V,CentralArkansas,21,34,55,148.5,146,1200,76.5
1107,306574,H,WichitaState,41,38,79,17.5,17.5,-3000,5.5
1107,306575,V,Longwood,26,28,54,149,148,800,78
1107,306576,H,Alabama,34,41,75,16.5,14.5,-1400,6.5
1107,306577,V,Radford,34,35,69,137,138.5,1400,74
1107,306578,H,Marquette,42,37,79,18.5,19,-4000,8.5
1107,306579,V,NorthDakota,28,37,65,1.5,2.5,-150,2
1107,306580,H,IncarnateWord,28,29,57,141.5,142,130,73.5
1107,306581,V,MDBaltimoreCo,32,35,67,146,146.5,1000,78
1107,306582,H,Tulane,45,44,89,18,15.5,-2000,6.5
1107,306583,V,TexA&MCommerce,27,33,60,143.5,141,1200,72.5
1107,306584,H,SMU,31,46,77,16.5,16.5,-3000,8.5
1107,306585,V,AlcornState,27,31,58,136.5,135,1600,69.5
1107,306586,H,Mississippi,28,45,73,22.5,20.5,-6000,9.5
1107,306587,V,DelawareState,31,26,57,136,137,NL,74.5
1107,306588,H,VirginiaTech,56,39,95,36.5,34,NL,14.5
1107,306589,V,GardnerWebb,36,27,63,138.5,137.5,330,71.5
1107,306590,H,ColoradoState,25,40,65,10.5,7.5,-400,6
1107,306591,V,NorthwesternSt,23,26,49,141.5,141.5,NL,74
1107,306592,H,TexasTech,42,31,73,30.5,28,NL,11.5
1107,306593,V,NCCentral,30,31,61,127.5,127.5,2000,69
1107,306594,H,Virginia,38,35,73,26.5,24.5,-7000,12
1107,306595,V,NorthFlorida,23,40,63,158.5,160.5,NL,84.5
1107,306596,H,Gonzaga,53,51,104,28,30.5,NL,11.5
1107,306597,V,NichollsState,37,38,75,152.5,159.5,1400,85.5
1107,306598,H,Arizona,59,58,117,25.5,25,-3500,9.5
1107,306599,V,FlaGulfCoast,29,45,74,145,145.5,1400,73.5
1107,306600,H,USC,30,31,61,21.5,18.5,-4000,10.5
1107,306601,V,FloridaA&M,25,20,45,137.5,136,NL,71
1107,306602,H,Oregon,36,44,80,30.5,30.5,NL,14
1107,306603,V,TexasSouthern,35,42,77,144.5,143.5,900,78.5
1107,306604,H,SanFrancisco,50,40,90,15.5,15,-1600,4.5
1107,306605,V,Southern,25,31,56,136.5,135,800,69.5
1107,306606,H,UNLV,33,33,66,12.5,14,-1400,6.5
1107,306607,V,LongIsland,28,20,48,145.5,143.5,1500,76.5
1107,306608,H,UtahU,42,47,89,21.5,25,-5000,11.5
1108,751,V,WiscMilwaukee,20,33,53,141,144.5,1800,75
1108,752,H,Purdue,39,45,84,27,25,-6000,10.5
1108,753,V,Rider,40,25,65,138.5,142,650,75.5
1108,754,H,Providence,30,36,66,15,12.5,-1000,10
1108,755,V,Montana,19,44,63,137,135.5,150,3
1108,756,H,Duquesne,45,46,91,6,3.5,-170,71.5
1108,757,V,Mercer,39,36,75,1,1,-120,70.5
1108,758,H,EastCarolina,30,47,77,138,132.5,100,2
1108,759,V,GeorgiaSouthern,22,26,48,134,135,145,0.5
1108,760,H,SanJoseState,31,32,63,3,3.5,-165,70.5
1108,306617,V,SoCarolinaSt,33,44,77,139.5,138,2100,73.5
1108,306618,H,SouthCarolina,36,44,80,23,25.5,-10000,13
1108,306619,V,SacredHeart,44,33,77,144.5,6.5,-255,1.5
1108,306620,H,Hartford,35,35,70,2,140.5,215,76.5
1108,306621,V,CoppinState,34,49,89,148.5,148,1200,78
1108,306622,H,Georgetown,36,47,99,16.5,18.5,-3000,10.5
1109,763,V,Davidson,36,43,102,3.5,4,-175,5.5
1109,764,H,WrightState,52,27,97,147.5,150.5,155,81.5
1109,765,V,TennMartin,29,43,72,152.5,155,320,79.5
1109,766,H,YoungstownState,37,53,90,8,8.5,-380,3
1109,767,V,Hampton,19,39,58,149.5,151,1000,78
1109,768,H,JamesMadison,57,49,106,16.5,16.5,-2000,3.5
1109,769,V,IUPUI,17,31,48,131,131,1600,69
1109,770,H,Drake,40,40,80,28.5,27,-4500,10.5
1109,771,V,UMKC,34,29,63,142.5,137,1500,73.5
1109,772,H,LSU,41,33,74,21.5,23,-5000,11.5
1109,773,V,Monmouth,17,35,52,135.5,133.5,1400,70
1109,774,H,SetonHall,36,43,79,19,19.5,-4000,7
1109,775,V,SouthDakotaState,36,32,68,144.5,145.5,240,76.5
1109,776,H,BoiseState,31,35,66,6.5,6.5,-280,6
1109,306627,V,American,39,30,69,132.5,131.5,100,71.5
1109,306628,H,Marist,38,35,73,2.5,1.5,-120,1
1109,306629,V,Lipscomb,42,35,77,151,149,200,79
1109,306630,H,SouthDakota,35,50,85,4,6,-240,5
1109,306631,V,Bellarmine,41,26,67,136,135.5,300,73.5
1109,306632,H,Louisville,30,36,66,12.5,7.5,-360,7
1109,306633,V,FlaGulfCoast,27,46,73,146,146.5,170,75.5
1109,306634,H,SanDiego,32,47,79,6.5,4.5,-190,1.5
1109,306635,V,FloridaA&M,21,33,54,138,141,2000,73.5
1109,306636,H,PortlandU,42,49,91,22.5,24,-10000,10
1110,601,V,WesternCarolina,15,36,51,141.5,143,1500,73
1110,602,H,Maryland,32,39,71,20,20,-5000,7
1110,603,V,Towson,42,25,67,1,146.5,140,76
1110,604,H,Massachusetts,28,27,55,147,3,-160,4.5
1110,605,V,CentralMichigan,29,44,73,148.5,153.5,1300,81.5
1110,606,H,Marquette,47,50,97,18.5,18,-3500,6
1110,607,V,ClevelandState,29,29,58,140.5,138.5,1800,72.5
1110,608,H,Cincinnati,30,39,69,18.5,22.5,-8000,12
1110,609,V,NorthDakotaState,19,40,59,142,147.5,1800,76
1110,610,H,Kansas,48,34,82,23,24,-8000,9.5
1110,611,V,NebraskaOmaha,31,30,61,152,149.5,1300,77.5
1110,612,H,Nebraska,41,34,75,17.5,17.5,-3500,7.5
1110,613,V,SoIllinois,28,33,61,136.5,135.5,320,71.5
1110,614,H,OklahomaState,33,27,60,9,8,-380,3.5
1110,615,V,IllinoisState,28,26,54,8,10,-550,2.5
1110,616,H,EasternIllinois,16,33,49,134.5,135.5,425,67.5
1110,617,V,NorthernArizona,22,46,68,138,135,900,
1110,618,H,ArizonaState,47,37,84,16,16.5,-1600,
1110,619,V,NorthDakota,22,39,61,139.5,140,NL,75.5
1110,620,H,Creighton,53,43,96,26.5,30,NL,11.5
1110,621,V,CalRiverside,34,47,81,138.5,138.5,225,1
1110,622,H,LoyolaMarymount,52,27,79,6,6,-265,76.5
1110,623,V,CalPolySLO,27,21,48,140.5,145.5,900,76.5
1110,624,H,SanFrancisco,24,36,60,13.5,13.5,-1600,9
1110,625,V,GeorgiaSouthern,25,37,62,141,141,650,74.5
1110,626,H,SantaClara,42,36,78,12,12,-1000,3
1110,306639,V,Lehigh,25,27,52,142,139.5,1800,73.5
1110,306640,H,VirginiaTech,43,35,78,23.5,22,-8000,8.5
1110,306641,V,NCCentral,33,31,74,134.5,141,210,74.5
1110,306642,H,AppalachianSt,28,36,79,4.5,6,-250,5
1110,306643,V,CharlestonSou,22,34,56,142.5,147.5,1800,76.5
1110,306644,H,OhioState,46,36,82,24.5,26.5,-6000,10.5
1110,306645,V,LoyolaMaryland,29,36,65,132.5,140,1500,75
1110,306646,H,PennState,40,50,90,16.5,18.5,-5000,8
1110,306647,V,SacredHeart,25,25,50,138.5,139.5,1600,74.5
1110,306648,H,Rutgers,46,42,88,21.5,21.5,-6000,8.5
1110,306649,V,Colgate,34,43,77,5.5,6.5,-265,3
1110,306650,H,Brown,31,37,68,151.5,148,225,78
1110,306651,V,WesternKentucky,30,36,66,8.5,7.5,-340,5
1110,306652,H,EasternKentucky,35,25,60,151.5,157.5,280,81
1110,306653,V,Radford,39,37,76,138.5,137.5,1400,73.5
1110,306654,H,NotreDame,40,39,79,20.5,18.5,-4000,9.5
1110,306655,V,UMassLowell,36,53,89,6.5,8,-380,0.5
1110,306656,H,Columbia,22,40,62,143,141,320,74
1110,306657,V,Quinnipiac,52,50,102,9,11,-650,4.5
1110,306658,H,Stonehill,49,46,95,144,140.5,475,76.5
1110,306659,V,Presbyterian,35,23,58,137,134,125,71.5
1110,306660,H,TheCitadel,35,35,70,2.5,3,-145,1.5
1110,306661,V,GardnerWebb,37,34,71,136.5,138.5,190,75
1110,306662,H,StephenF.Austin,45,41,86,5,6,-220,2
1110,306663,V,TexasSouthern,28,26,54,136,139.5,1500,74
1110,306664,H,TexasTech,44,34,78,21,19.5,-5000,8.5
1110,306665,V,NorthAlabama,35,49,84,132.5,138,-110,73
1110,306666,H,AlabamaA&M,26,50,76,2.5,pk,-110,2
1110,306667,V,BethuneCookman,23,26,49,140.5,140,NL,74.5
1110,306668,H,IndianaU,49,52,101,30.5,32,NL,13
1110,306669,V,HoustonBaptist,12,19,31,139.5,138.5,NL,NL
1110,306670,H,Texas,39,43,82,31.5,37,NL,NL
1110,306671,V,NichollsState,28,40,68,149.5,154.5,1000,80.5
1110,306672,H,Wyoming,36,43,79,16.5,15.5,-2000,7
1110,306673,V,Vermont,24,29,53,132,131.5,290,68.5
1110,306674,H,SaintMarysCA,35,44,79,7.5,8.5,-350,2
1110,306675,V,AlabamaState,23,35,58,144,144.5,1800,77
1110,306676,H,USC,48,48,96,26.5,24,-8000,9
1111,631,V,DetroitU,34,32,66,142,138,375,73.5
1111,632,H,BostonCollege,33,37,70,11,9,-450,5
1111,633,V,Toledo,39,54,93,156,156,180,85
1111,634,H,UAB,46,39,85,4.5,5,-210,1
1111,635,V,Delaware,27,44,71,131.5,1,-115,3
1111,636,H,AirForce,37,38,75,pk,130.5,-105,69.5
1111,637,N,HoustonU,46,35,81,19.5,22,-5000,9
1111,638,N,St.Josephs,26,29,55,133.5,132.5,1500,70
1111,639,N,MichiganState,38,25,63,145.5,141,550,76
1111,640,N,Gonzaga,31,33,64,10.5,12,-800,8.5
1111,641,V,Clemson,26,32,58,1.5,3,-155,4
1111,642,H,SouthCarolina,35,25,60,138,135.5,135,72
1111,643,N,MississippiSt,35,38,73,6,6,-260,1.5
1111,644,N,Akron,27,27,54,129.5,128.5,220,68
1111,645,V,SMU,24,38,62,134.5,133.5,550,69.5
1111,646,H,Dayton,29,45,74,13,11,-800,4.5
1111,647,V,FlaAtlantic,30,37,67,135,134,235,72
1111,648,H,Mississippi,39,41,80,6.5,7,-275,2
1111,649,V,SouthernMiss,29,31,60,138.5,135,1200,69.5
1111,650,H,Vanderbilt,25,23,48,19.5,17,-3000,10.5
1111,651,V,Belmont,37,37,74,145.5,145.5,400,77.5
1111,652,H,Furman,37,52,89,9,9,-500,5.5
1111,653,V,CSBakersfield,23,21,44,135,135,1200,70
1111,654,H,UtahU,36,36,72,18,18.5,-3000,7
1111,655,V,CollCharleston,50,36,86,156.5,163,1900,88
1111,656,H,NorthCarolina,43,59,102,22,19.5,-4500,11.5
1111,657,V,KansasState,36,27,63,5,6.5,-280,71
1111,658,H,California,21,33,54,133.5,135,240,0.5
1111,659,V,WestVirginia,47,34,81,1,3,-150,74.5
1111,660,H,Pittsburgh,36,20,56,138,134,130,2
1111,661,V,NCGreensboro,34,31,65,132,134,425,71.5
1111,662,H,MiamiFlorida,33,46,79,10.5,10,-550,6
1111,663,V,OldDominion,28,31,59,135.5,2.5,-145,2
1111,664,H,Drexel,30,41,71,pk,134.5,125,70.5
1111,665,V,NorthernIowa,29,26,55,137.5,138.5,240,72.5
1111,666,H,Richmond,32,36,68,7.5,6.5,-280,3.5
1111,667,V,Villanova,29,35,64,5,5,-220,5
1111,668,H,Temple,34,34,68,135,134,190,72
1111,669,V,FloridaState,29,25,54,1,2,-135,3.5
1111,670,H,CentralFlorida,39,29,68,144.5,145.5,115,76.5
1111,671,V,Iona,40,38,78,1,3,-150,3
1111,672,H,Hofstra,43,40,83,149.5,155,130,81
1111,673,V,BowlingGreen,45,42,87,152,157.5,270,83.5
1111,674,H,Oakland,39,43,82,7,7.5,-330,6
1111,675,V,Duquesne,22,30,52,143.5,148,1400,75.5
1111,676,H,Kentucky,38,39,77,17,19,-4000,7
1111,677,N,Stanford,20,30,50,137,134,160,0.5
1111,678,N,Wisconsin,32,28,60,5,4,-180,69.5
1111,679,V,Pennsylvania,43,42,85,150,150.5,600,81
1111,680,H,Missouri,43,49,92,14,11.5,-900,7
1111,681,V,Fordham,21,27,48,138.5,141.5,1400,73
1111,682,H,Arkansas,32,42,74,21,19.5,-4000,8.5
1111,683,V,SouthFlorida,30,29,59,133.5,134,1500,70
1111,684,H,Auburn,21,46,67,20.5,20.5,-5000,13
1111,685,V,NoIllinois,27,19,46,140.5,145,1200,76
1111,686,H,Northwestern,36,27,63,17,17.5,-3000,8
1111,687,V,N.CarolinaA&T,32,39,71,150,156.5,1800,84
1111,688,H,Iowa,52,60,112,24.5,24.5,-8000,9.5
1111,689,V,LoyolaChicago,34,36,70,9.5,11,-700,6
1111,690,H,IllinoisChicago,31,32,63,138.5,135,500,72.5
1111,691,V,AbileneChristian,29,29,58,141.5,140.5,650,73.5
1111,692,H,TexasA&M,34,43,77,13,12.5,-1000,6
1111,693,V,Montana,37,27,64,144.5,144,1200,76
1111,694,H,Xavier,49,37,86,13.5,17.5,-3000,7
1111,695,V,ChicagoSt,24,37,61,144.5,144,400,74
1111,696,H,StThomas,38,45,83,14,9,-500,1.5
1111,697,V,Georgia,22,49,71,146,137.5,270,73.5
1111,698,H,WakeForest,41,40,81,6,7.5,-330,pk
1111,699,V,Bradley,32,30,62,138,137.5,290,74.5
1111,700,H,UtahState,45,39,84,9,7.5,-350,1.5
1111,701,V,SouthAlabama,35,39,74,148.5,147.5,400,79
1111,702,H,NewMexico,36,44,80,8,9,-500,5
1111,703,N,EasternMichigan,45,38,83,143.5,146,1200,79
1111,704,N,Michigan,42,46,88,21.5,17.5,-3000,10.5
1111,705,V,Monmouth,21,21,42,127.5,122,1800,65
